,alpha_asset,beta_asset,h_ratio,spread,h_ratio std,h_ratio_mean,spread std,spread mean
82,3,6.434534398320111,1.8146068485331361,0.9908280957830088,0.002,1.8,0.002,1
83,3,6.426624372786683,1.8126354489559584,0.9914056253476896,0.002,1.8,0.002,1
84,3,6.43297585450377,1.813546962263443,0.9917925222164918,0.002,1.8,0.002,1
85,3,6.4341234429461975,1.8134369783113153,0.9913949070416322,0.002,1.8,0.002,1
86,3,6.425454255558782,1.8116044341830275,0.9897864867653144,0.002,1.8,0.002,1
87,3,6.436917604467395,1.8161893248795928,0.989364425727017,0.002,1.8,0.002,1
88,3,6.446422286379306,1.8184516957581764,0.9903873703766936,0.002,1.8,0.002,1
89,3,6.450111331317609,1.8200111899554487,0.9905698908178238,0.002,1.8,0.002,1
90,3,6.447813001378853,1.8180598788502473,0.9931023429561741,0.002,1.8,0.002,1
91,3,6.454725275335201,1.819463234247499,0.9928721179843694,0.002,1.8,0.002,1
92,3,6.446005475246632,1.8189267721624296,0.9930857573530234,0.002,1.8,0.002,1
93,3,6.44921230401524,1.8189710847291995,0.9917024271966434,0.002,1.8,0.002,1
94,3,6.44415039723301,1.8177146074337207,0.9914101126058864,0.002,1.8,0.002,1
95,3,6.448431665663364,1.8178288632527535,0.9941937617974052,0.002,1.8,0.002,1
96,3,6.441269640610312,1.8175204227151298,0.9922924631439521,0.002,1.8,0.002,1
97,3,6.44001041925214,1.8173293240695854,0.9924313149700991,0.002,1.8,0.002,1
98,3,6.447580615328094,1.817464586494123,0.9943235094653445,0.002,1.8,0.002,1
99,3,6.453845921490288,1.8197807098955403,0.9945743652094039,0.002,1.8,0.002,1
100,3,6.451692367390018,1.8189684036469629,0.9953693442801768,0.002,1.8,0.002,1
101,3,6.467057941688177,1.8240202224455206,0.994129210424372,0.002,1.8,0.002,1
102,3,6.464661598749776,1.8237724898682905,0.9927288213354819,0.002,1.8,0.002,1
103,3,6.4594834934951235,1.8220478739847088,0.9919366971877203,0.002,1.8,0.002,1
104,3,6.45325868485649,1.820755192295465,0.9914227128473654,0.002,1.8,0.002,1
105,3,6.453752912489405,1.819542168478977,0.9922269696172292,0.002,1.8,0.002,1
106,3,6.444837866175594,1.8180049219448826,0.9916590528252692,0.002,1.8,0.002,1
107,3,6.4448627479485525,1.817098949815454,0.9924827567904428,0.002,1.8,0.002,1
108,3,6.444112994715648,1.816491332016296,0.9932088853150267,0.002,1.8,0.002,1
109,3,6.447268013474657,1.817896266375244,0.9927707536293419,0.002,1.8,0.002,1
110,3,6.4464851741000855,1.8179807002674746,0.9923754389610298,0.002,1.8,0.002,1
111,3,6.439756825539008,1.8165289774798754,0.9925463314866567,0.002,1.8,0.002,1
112,3,6.44350754262204,1.815748916732432,0.995449307511945,0.002,1.8,0.002,1
113,3,6.440201041347999,1.8157217884091406,0.9939690855865048,0.002,1.8,0.002,1
114,3,6.444307464903721,1.8157853085253097,0.995224097684401,0.002,1.8,0.002,1
115,3,6.438792849157316,1.8152486862998916,0.993662109731673,0.002,1.8,0.002,1
116,3,6.433761348674809,1.813424466243797,0.9914223040357046,0.002,1.8,0.002,1
117,3,6.433475091408643,1.8148195220170058,0.9902049499291663,0.002,1.8,0.002,1
118,3,6.434928812555091,1.8151127821668747,0.9896450121460035,0.002,1.8,0.002,1
119,3,6.431218748438113,1.814469464360957,0.9917336160028783,0.002,1.8,0.002,1
120,3,6.443905160209984,1.8186867340842336,0.9885777763923541,0.002,1.8,0.002,1
121,3,6.443752568590245,1.8188583401488938,0.9880177609930997,0.002,1.8,0.002,1
122,3,6.448981415855837,1.8187561374501733,0.9902350718963691,0.002,1.8,0.002,1
123,3,6.455214875214251,1.8221222630435951,0.9889693675851969,0.002,1.8,0.002,1
124,3,6.4535519186932415,1.8218138403984117,0.9890639068005852,0.002,1.8,0.002,1
125,3,6.458046810890537,1.8214976830541674,0.9914204047286739,0.002,1.8,0.002,1
126,3,6.456671579758753,1.8225384902361828,0.9904487124665479,0.002,1.8,0.002,1
127,3,6.463054406283356,1.824691800832607,0.9882215728907061,0.002,1.8,0.002,1
128,3,6.451886938518339,1.823022393450268,0.986283128657827,0.002,1.8,0.002,1
129,3,6.4462020027701925,1.8201772278876251,0.9853189046407382,0.002,1.8,0.002,1
130,3,6.444754962190399,1.81881712418173,0.9864744355140213,0.002,1.8,0.002,1
131,3,6.453912087936976,1.8218670127007468,0.9883490873698983,0.002,1.8,0.002,1
132,3,6.458584075229508,1.8250394424250473,0.9845467784426383,0.002,1.8,0.002,1
133,3,6.4771668720145215,1.8290067307088114,0.9864505623879496,0.002,1.8,0.002,1
134,3,6.4800425092126375,1.830925680209423,0.9891498914376647,0.002,1.8,0.002,1
135,3,6.485388758783437,1.83254497574484,0.9889969494832344,0.002,1.8,0.002,1
136,3,6.487298873676566,1.834703730478813,0.9832329101343175,0.002,1.8,0.002,1
137,3,6.4809931685207856,1.833795372367114,0.9790877767327553,0.002,1.8,0.002,1
138,3,6.479769365648415,1.8334830334821994,0.9796640316104684,0.002,1.8,0.002,1
139,3,6.478351718200536,1.8333173553876185,0.977247987184137,0.002,1.8,0.002,1
140,3,6.478035979724445,1.832307958449132,0.9791301827960643,0.002,1.8,0.002,1
141,3,6.481712011434508,1.8345947821609354,0.9750400406960138,0.002,1.8,0.002,1
142,3,6.474071563420738,1.833856981226629,0.9750016409743127,0.002,1.8,0.002,1
143,3,6.472927921734444,1.833515485479109,0.9722427841481145,0.002,1.8,0.002,1
144,3,6.466391028482327,1.8318719478662024,0.9700551444300226,0.002,1.8,0.002,1
145,3,6.46092945648383,1.8312599374773872,0.968395468864593,0.002,1.8,0.002,1
146,3,6.472755435345024,1.8356949458353862,0.9668136639224463,0.002,1.8,0.002,1
147,3,6.458501589444464,1.8295288931542408,0.9679080120436968,0.002,1.8,0.002,1
148,3,6.465154306510877,1.8318177931304565,0.9680018842195232,0.002,1.8,0.002,1
149,3,6.4665555423756516,1.8324107669860326,0.9698364873043648,0.002,1.8,0.002,1
150,3,6.4509227481149125,1.8288346030573273,0.9653473691130794,0.002,1.8,0.002,1
151,3,6.453711871588634,1.8287845911168545,0.968097494018187,0.002,1.8,0.002,1
152,3,6.464349198271384,1.832120388460182,0.9687807675591699,0.002,1.8,0.002,1
153,3,6.465061622835601,1.8318652686881565,0.9705287632872706,0.002,1.8,0.002,1
154,3,6.461196516128033,1.831259621571908,0.970162962262855,0.002,1.8,0.002,1
155,3,6.470614360847762,1.8333126231976062,0.9678571608631205,0.002,1.8,0.002,1
156,3,6.4655613392065625,1.8326798274920528,0.96611232198377,0.002,1.8,0.002,1
157,3,6.46176238483446,1.8332787764812764,0.9640853599788098,0.002,1.8,0.002,1
158,3,6.471267168749903,1.8367018174654635,0.9612079732508954,0.002,1.8,0.002,1
159,3,6.469263924074917,1.8368472868968193,0.9589604803584287,0.002,1.8,0.002,1
160,3,6.47033581022237,1.8374440428106311,0.9589196574806472,0.002,1.8,0.002,1
161,3,6.474814102993344,1.8375480596341551,0.9609565565917094,0.002,1.8,0.002,1
162,3,6.481500542191417,1.8405226866282465,0.9586820745091824,0.002,1.8,0.002,1
163,3,6.475917076362063,1.8394899555610043,0.9602647298805986,0.002,1.8,0.002,1
164,3,6.477479912297462,1.8392382452860658,0.9601834056291169,0.002,1.8,0.002,1
165,3,6.471713949423742,1.8386155048962858,0.9574218507560835,0.002,1.8,0.002,1
166,3,6.4716492319512255,1.8387449839574057,0.9558686394552518,0.002,1.8,0.002,1
167,3,6.482521273401669,1.8419888042735049,0.9559432030360495,0.002,1.8,0.002,1
168,3,6.4784121341902825,1.8396657424669476,0.9580606226834166,0.002,1.8,0.002,1
169,3,6.480686856024319,1.8405461650486397,0.9580079617477999,0.002,1.8,0.002,1
170,3,6.48745763167168,1.843674213877804,0.9541868826709516,0.002,1.8,0.002,1
171,3,6.49010673087199,1.845407971490322,0.956958636437994,0.002,1.8,0.002,1
172,3,6.484829618885978,1.8441079964396514,0.9526474990950861,0.002,1.8,0.002,1
173,3,6.4871264658086005,1.8457324921377594,0.9505186005861547,0.002,1.8,0.002,1
174,3,6.483420534656595,1.8440666618436832,0.9508310170256297,0.002,1.8,0.002,1
175,3,6.482771807877505,1.8434585923725908,0.9500899906201336,0.002,1.8,0.002,1
176,3,6.484132360267883,1.8438751986747217,0.9514366137698604,0.002,1.8,0.002,1
177,3,6.48111124969602,1.8431183413204282,0.9516899737873316,0.002,1.8,0.002,1
178,3,6.477927919249532,1.8432673155170525,0.9491703619700003,0.002,1.8,0.002,1
179,3,6.484602846574596,1.8436342223628217,0.9516651941134832,0.002,1.8,0.002,1
180,3,6.48865967115818,1.844180690881121,0.9527715383334758,0.002,1.8,0.002,1
181,3,6.478946391620679,1.8417626236761864,0.9518954478490955,0.002,1.8,0.002,1
182,3,6.475989057771966,1.842044053726422,0.9500411510611788,0.002,1.8,0.002,1
183,3,6.470635967165017,1.8410178247296762,0.9502935162358288,0.002,1.8,0.002,1
184,3,6.478742873611687,1.843615238758609,0.9486013553434555,0.002,1.8,0.002,1
185,3,6.472623431957159,1.8416076695199384,0.9491682639863935,0.002,1.8,0.002,1
186,3,6.484577617838372,1.8434191681358225,0.9521313915328091,0.002,1.8,0.002,1
187,3,6.478304575665086,1.8427146573150999,0.9513430737431532,0.002,1.8,0.002,1
188,3,6.472055666813522,1.8411696271129572,0.9506297466213172,0.002,1.8,0.002,1
189,3,6.469365298598839,1.8393646408750683,0.9533133491209458,0.002,1.8,0.002,1
190,3,6.4646817386529465,1.8384135424263688,0.9505594994718894,0.002,1.8,0.002,1
191,3,6.468800970152454,1.8403153373006367,0.9496837694544528,0.002,1.8,0.002,1
192,3,6.4571120407972495,1.8368654358552998,0.9480957810435655,0.002,1.8,0.002,1
193,3,6.451767709912122,1.8351106268796717,0.9459993524532662,0.002,1.8,0.002,1
194,3,6.453129406792725,1.8377171973150652,0.9426566657880273,0.002,1.8,0.002,1
195,3,6.449778348737226,1.8367688821835508,0.943550385955757,0.002,1.8,0.002,1
196,3,6.446198978885366,1.8353539288293266,0.9429270959351145,0.002,1.8,0.002,1
197,3,6.464762020177615,1.8397151717150082,0.9435321419770184,0.002,1.8,0.002,1
198,3,6.4533468282146265,1.8377297681774378,0.9416660531692937,0.002,1.8,0.002,1
199,3,6.453561727629129,1.8356077439198288,0.9447248094964467,0.002,1.8,0.002,1
200,3,6.443596656854154,1.8341590909066279,0.9440568811312677,0.002,1.8,0.002,1
201,3,6.439046409095562,1.8332785854015432,0.9407909499498245,0.002,1.8,0.002,1
202,3,6.446624062858467,1.8356471322654087,0.9425802733908486,0.002,1.8,0.002,1
203,3,6.4435527886598765,1.8333936684222574,0.940526071362654,0.002,1.8,0.002,1
204,3,6.4369324345124985,1.8318694923793861,0.9406950923550047,0.002,1.8,0.002,1
205,3,6.4478558911647665,1.8346612696259386,0.9412773787080878,0.002,1.8,0.002,1
206,3,6.461831069079786,1.8402429265486349,0.9428503663550946,0.002,1.8,0.002,1
207,3,6.4631087305752635,1.8393445743525692,0.9423064308149343,0.002,1.8,0.002,1
208,3,6.461575832116866,1.8403746978832756,0.9417243639701386,0.002,1.8,0.002,1
209,3,6.460432104431356,1.840988506419775,0.939580259647052,0.002,1.8,0.002,1
210,3,6.457017695903557,1.8410290131914655,0.9381651762653269,0.002,1.8,0.002,1
211,3,6.451540034310286,1.8393404277877434,0.9336535898593151,0.002,1.8,0.002,1
212,3,6.463855318472804,1.8431538627929016,0.9370370186447209,0.002,1.8,0.002,1
213,3,6.474486659563449,1.8447240638293578,0.9382364968802834,0.002,1.8,0.002,1
214,3,6.4802174408344495,1.8476275809829195,0.9375817378563006,0.002,1.8,0.002,1
215,3,6.475602710038212,1.8470275972364085,0.9364496763952066,0.002,1.8,0.002,1
216,3,6.476866392591789,1.8473549401330578,0.9353800652021712,0.002,1.8,0.002,1
217,3,6.4571774642750785,1.8399378794437595,0.9355485453581078,0.002,1.8,0.002,1
218,3,6.4503858485227505,1.8375824169028294,0.9364033834656926,0.002,1.8,0.002,1
219,3,6.438425973990358,1.8355584665023417,0.933979080756542,0.002,1.8,0.002,1
220,3,6.454976284727947,1.8382985847438997,0.9374573116454032,0.002,1.8,0.002,1
221,3,6.455567452313605,1.8384903531063357,0.9390999593315493,0.002,1.8,0.002,1
222,3,6.4566243606977,1.839894947062524,0.9374885407509608,0.002,1.8,0.002,1
223,3,6.456916287690707,1.838920044637638,0.9412434940332187,0.002,1.8,0.002,1
224,3,6.455863939905832,1.838244953271263,0.941844675397894,0.002,1.8,0.002,1
225,3,6.456919995689558,1.837543923954684,0.9426612861110142,0.002,1.8,0.002,1
226,3,6.456407051637861,1.8394155237250218,0.9390518142745523,0.002,1.8,0.002,1
227,3,6.461394385206546,1.8418634429270853,0.9371490870960069,0.002,1.8,0.002,1
228,3,6.471692794349376,1.84363476103595,0.939930192517654,0.002,1.8,0.002,1
229,3,6.4701981194266205,1.8428728531814182,0.9412575980257893,0.002,1.8,0.002,1
230,3,6.469980389270324,1.8416614387628232,0.9443505997130299,0.002,1.8,0.002,1
231,3,6.455024464904465,1.8369194464845642,0.9459251113434738,0.002,1.8,0.002,1
232,3,6.466141111133278,1.8395059056683747,0.9476028196377905,0.002,1.8,0.002,1
233,3,6.461717572327213,1.8387547592867473,0.9479185943512846,0.002,1.8,0.002,1
234,3,6.460586532785989,1.836916676986723,0.9483913445569238,0.002,1.8,0.002,1
235,3,6.463586900655954,1.838763455181608,0.9483706752213896,0.002,1.8,0.002,1
236,3,6.466843893574041,1.840486005581704,0.9474158693415161,0.002,1.8,0.002,1
237,3,6.478791589899656,1.8425982995314232,0.9512518062090117,0.002,1.8,0.002,1
238,3,6.483342136973741,1.8423215297131488,0.9561992578577412,0.002,1.8,0.002,1
239,3,6.480414222645747,1.8414754277998382,0.956749809150523,0.002,1.8,0.002,1
240,3,6.479630025854478,1.8405076260583482,0.9567654762092739,0.002,1.8,0.002,1
241,3,6.482694163646549,1.8434663451295925,0.9551539501464618,0.002,1.8,0.002,1
242,3,6.490349093075111,1.8447433752738702,0.9575790446365045,0.002,1.8,0.002,1
243,3,6.490348204023423,1.8453242594523727,0.9540416308718714,0.002,1.8,0.002,1
244,3,6.494341987002994,1.8450890334498622,0.9568411356083643,0.002,1.8,0.002,1
245,3,6.495862569404335,1.845476122286806,0.9584376202737435,0.002,1.8,0.002,1
246,3,6.501885090186704,1.847091929484072,0.958237082950384,0.002,1.8,0.002,1
247,3,6.50392774794889,1.8476467448814056,0.9593916721527664,0.002,1.8,0.002,1
248,3,6.499172075818133,1.8459208567535954,0.9624794061996405,0.002,1.8,0.002,1
249,3,6.497465932624866,1.8444370261239877,0.9607541635569599,0.002,1.8,0.002,1
250,3,6.490973892172601,1.8436135391794588,0.9573188431364832,0.002,1.8,0.002,1
251,3,6.495183113146062,1.8450835538653239,0.9578855066955312,0.002,1.8,0.002,1
252,3,6.489184425891552,1.8453817127000305,0.9561347916981481,0.002,1.8,0.002,1
253,3,6.489788265527625,1.8456144797314356,0.954999146730648,0.002,1.8,0.002,1
254,3,6.490064734071111,1.8462350179119666,0.9533734990917889,0.002,1.8,0.002,1
255,3,6.494961505815286,1.8450455486844326,0.9557302743677518,0.002,1.8,0.002,1
256,3,6.485639276297042,1.8442468011795534,0.953980854146969,0.002,1.8,0.002,1
257,3,6.48740946371972,1.84538359284618,0.952529904211624,0.002,1.8,0.002,1
258,3,6.486016107657272,1.845766558654449,0.9515554744031569,0.002,1.8,0.002,1
259,3,6.493238310207004,1.8476320988625528,0.9511368408063149,0.002,1.8,0.002,1
260,3,6.503457558207959,1.8513008074841057,0.9511891458081495,0.002,1.8,0.002,1
261,3,6.5015165489890725,1.8484064449261042,0.951964169955597,0.002,1.8,0.002,1
262,3,6.497048155184004,1.848452820560451,0.9525712930825246,0.002,1.8,0.002,1
263,3,6.484358388693821,1.8462921289556629,0.9497804892236478,0.002,1.8,0.002,1
264,3,6.488711337795994,1.8468507919716282,0.9498484539157286,0.002,1.8,0.002,1
265,3,6.48817892935456,1.8465484132630734,0.9500164655091069,0.002,1.8,0.002,1
266,3,6.498180049111962,1.848279104164171,0.9495383650015592,0.002,1.8,0.002,1
267,3,6.492094402842435,1.8488308714804012,0.9467173096266978,0.002,1.8,0.002,1
268,3,6.490233376980607,1.847738278965809,0.9483676285273107,0.002,1.8,0.002,1
269,3,6.494571056517442,1.8487677270623208,0.9486789231371321,0.002,1.8,0.002,1
270,3,6.497379670323001,1.8496650099524827,0.9490438679118943,0.002,1.8,0.002,1
271,3,6.499414956656289,1.8498433489906296,0.9482933989528316,0.002,1.8,0.002,1
272,3,6.485347519462272,1.8458336798908674,0.9487148856533705,0.002,1.8,0.002,1
273,3,6.488422550915187,1.8463631698911465,0.9487343649064522,0.002,1.8,0.002,1
274,3,6.487542589023478,1.8451728730776198,0.9500314277414523,0.002,1.8,0.002,1
275,3,6.480644368983964,1.8439343774031691,0.9486275891279664,0.002,1.8,0.002,1
276,3,6.481957094161106,1.8430385982853739,0.9492857108330299,0.002,1.8,0.002,1
277,3,6.476925406487278,1.8421571798322327,0.9479449668577478,0.002,1.8,0.002,1
278,3,6.467533150391567,1.8399707852527258,0.9509303398898271,0.002,1.8,0.002,1
279,3,6.468899702768692,1.8389218504903604,0.9497310289241626,0.002,1.8,0.002,1
280,3,6.4690237556850025,1.840382869720494,0.945738117022195,0.002,1.8,0.002,1
281,3,6.469011554470091,1.8413134334840713,0.9468296234265782,0.002,1.8,0.002,1
282,3,6.468287860445919,1.8414857307409644,0.9481826348620488,0.002,1.8,0.002,1
283,3,6.4809165418367884,1.845104022577118,0.9471660510168952,0.002,1.8,0.002,1
284,3,6.472304159457559,1.8433548831383249,0.945063893894281,0.002,1.8,0.002,1
285,3,6.488332784979438,1.8456176020173831,0.9481614950570115,0.002,1.8,0.002,1
286,3,6.497894024163578,1.8484184351608142,0.9485533581131383,0.002,1.8,0.002,1
287,3,6.496759890769196,1.8494653751231067,0.9498461989160564,0.002,1.8,0.002,1
288,3,6.505255466498816,1.8515995218549914,0.9506539206961206,0.002,1.8,0.002,1
289,3,6.494610151609562,1.848950229316276,0.9488318376019569,0.002,1.8,0.002,1
290,3,6.5021019395645805,1.8507716284826772,0.9506141404079924,0.002,1.8,0.002,1
291,3,6.504336341574805,1.8511309990514075,0.9514811395752604,0.002,1.8,0.002,1
292,3,6.505328227446493,1.8514042345337827,0.9492812005368215,0.002,1.8,0.002,1
293,3,6.502204024503662,1.8535203676106204,0.9466429020554074,0.002,1.8,0.002,1
294,3,6.502459287711014,1.8531387218298385,0.9456366524340689,0.002,1.8,0.002,1
295,3,6.500740509383014,1.8528150728949937,0.9464360993241304,0.002,1.8,0.002,1
296,3,6.509367378252475,1.852984597435577,0.9495143033687486,0.002,1.8,0.002,1
297,3,6.510107748415831,1.8540352786338798,0.9491275028084647,0.002,1.8,0.002,1
298,3,6.517788751284179,1.8556740543110692,0.9516913485721529,0.002,1.8,0.002,1
299,3,6.522133390606486,1.8562285543132968,0.9520470897605462,0.002,1.8,0.002,1
300,3,6.51109688355298,1.8534450969573972,0.9541838086224897,0.002,1.8,0.002,1
301,3,6.520296485256717,1.8553998258809017,0.9551499902311423,0.002,1.8,0.002,1
302,3,6.517319125513204,1.8551284072152523,0.9533859851584812,0.002,1.8,0.002,1
303,3,6.511922851330029,1.8533629417999358,0.9545090842344398,0.002,1.8,0.002,1
304,3,6.531100280324825,1.8577611833255605,0.954746080587667,0.002,1.8,0.002,1
305,3,6.5306167584066595,1.85807311616057,0.9573039307185885,0.002,1.8,0.002,1
306,3,6.533637889086358,1.8584033365404506,0.9578986279412459,0.002,1.8,0.002,1
307,3,6.520990363418344,1.8548628884581886,0.957628981756972,0.002,1.8,0.002,1
308,3,6.533899535122598,1.8587521139875554,0.95575037031769,0.002,1.8,0.002,1
309,3,6.540248058268637,1.86177928555798,0.9560936619662809,0.002,1.8,0.002,1
310,3,6.549160912801527,1.8640872532607553,0.9568890566380588,0.002,1.8,0.002,1
311,3,6.557302225681529,1.8669803946187955,0.9590780595202385,0.002,1.8,0.002,1
312,3,6.557572703252401,1.8660819347094069,0.9595561347515021,0.002,1.8,0.002,1
313,3,6.566921093226997,1.8687954028366132,0.9603746108524521,0.002,1.8,0.002,1
314,3,6.555209570055023,1.8652746813940988,0.9613981811121193,0.002,1.8,0.002,1
315,3,6.571895319732818,1.8705759430925066,0.9597596635844208,0.002,1.8,0.002,1
316,3,6.573830398340465,1.871916387082376,0.95692031557432,0.002,1.8,0.002,1
