,alpha_asset,beta_asset,h_ratio,spread,h_ratio std,h_ratio_mean,spread std,spread mean
110,2.281217896800093,5.196015451036633,1.812304603968021,1.0613544041110734,0.002,1.8,0.002,1
111,2.2964496404792643,5.217919560240326,1.809140903385859,1.0630189424175331,0.002,1.8,0.002,1
112,2.311539728327368,5.2416835477997,1.807572847848004,1.063928375166698,0.002,1.8,0.002,1
113,2.3264872295167036,5.275958406369809,1.8095311350742493,1.0640819733768172,0.002,1.8,0.002,1
114,2.341291222014989,5.302707444808563,1.8105388397852031,1.064013558533989,0.002,1.8,0.002,1
115,2.355950792642235,5.328056813919586,1.8091864905744472,1.0631550761551314,0.002,1.8,0.002,1
116,2.370465037127071,5.345817639824891,1.8057968870550698,1.0663335964640792,0.002,1.8,0.002,1
117,2.38483306016253,5.388838570081523,1.8109629310688298,1.0660318657465084,0.002,1.8,0.002,1
118,2.399053975461271,5.416072094060093,1.8122519383666864,1.068006311202121,0.002,1.8,0.002,1
119,2.4131269058102536,5.441386936880615,1.8133260773816822,1.0675674474137713,0.002,1.8,0.002,1
120,2.4270509831248424,5.4637717687309495,1.8132608757649127,1.065567510578547,0.002,1.8,0.002,1
121,2.4408253485023605,5.498583070792754,1.8154654489503845,1.0648294291204041,0.002,1.8,0.002,1
122,2.45444915227507,5.513900136959477,1.8141063825842243,1.0634739556228754,0.002,1.8,0.002,1
123,2.4679215540625794,5.545025079434636,1.8148745182260828,1.065471685306995,0.002,1.8,0.002,1
124,2.4812417228236856,5.5684261047607215,1.8138332090073155,1.0684897675042562,0.002,1.8,0.002,1
125,2.4944088369076356,5.5988249699958175,1.816527845008215,1.0662703767087334,0.002,1.8,0.002,1
126,2.5074220841048103,5.615370336525943,1.8144831524851701,1.0673037881884626,0.002,1.8,0.002,1
127,2.520280661696826,5.63872646232814,1.8135610748419229,1.0685365392080288,0.002,1.8,0.002,1
128,2.532983776506045,5.665284815504629,1.815472036564917,1.0662774671373854,0.002,1.8,0.002,1
129,2.545530644944511,5.684471751826531,1.8147135767872675,1.0684070890583839,0.002,1.8,0.002,1
130,2.5579204930622765,5.711136684449706,1.8149440572964808,1.0702912613580682,0.002,1.8,0.002,1
131,2.570152556595149,5.730242123040657,1.8137597742687481,1.0697643560025578,0.002,1.8,0.002,1
132,2.582226081011831,5.744487526230709,1.8105396482614196,1.0703217453506109,0.002,1.8,0.002,1
133,2.5941403215604653,5.763289360150379,1.8097599477633362,1.0728579646076049,0.002,1.8,0.002,1
134,2.605894543314574,5.798482931783055,1.8127630413811162,1.0739969367395945,0.002,1.8,0.002,1
135,2.6174880212183913,5.821279742186626,1.8138939594858317,1.0737389370079513,0.002,1.8,0.002,1
136,2.6289200401315913,5.840024941469381,1.8129159088051094,1.0739032258442536,0.002,1.8,0.002,1
137,2.6401898948733957,5.855984790340847,1.8112815211112994,1.072462078531213,0.002,1.8,0.002,1
138,2.6512968902660803,5.879918517594881,1.8128518861882135,1.0734161620221738,0.002,1.8,0.002,1
139,2.6622403411778497,5.898391042083469,1.8127664971638728,1.0726978157878757,0.002,1.8,0.002,1
140,2.673019572565104,5.924436134851282,1.8132432589785474,1.075823700637714,0.002,1.8,0.002,1
141,2.683633919514075,5.947454796735515,1.8163655226765354,1.0742575881098892,0.002,1.8,0.002,1
142,2.6940827272818466,5.966026969676816,1.8137684195725896,1.0766825628566188,0.002,1.8,0.002,1
143,2.7043653513367367,5.989928965503856,1.8162849898720075,1.0771733385767466,0.002,1.8,0.002,1
144,2.7144811573980587,6.008013377212959,1.814940846013483,1.0810944874329969,0.002,1.8,0.002,1
145,2.7244295214752436,6.026535913962831,1.8142193372900182,1.0817908815551147,0.002,1.8,0.002,1
146,2.7342098299063355,6.043331575405267,1.8138702989607567,1.0826500923916496,0.002,1.8,0.002,1
147,2.7438214793958404,6.045541445221724,1.8088654432388274,1.0838732328996774,0.002,1.8,0.002,1
148,2.7532638770519435,6.065539616185868,1.8117167459862882,1.0785066375740933,0.002,1.8,0.002,1
149,2.7625364404230783,6.084345299812781,1.8128751245233825,1.0773369711478133,0.002,1.8,0.002,1
150,2.77163859753386,6.100463048566363,1.813976227956639,1.0760404562199042,0.002,1.8,0.002,1
151,2.7805697869203625,6.1196967552923365,1.8139690672652977,1.0772467907011651,0.002,1.8,0.002,1
152,2.789329457664754,6.138983418093156,1.8131099479355028,1.082290621908853,0.002,1.8,0.002,1
153,2.7979170694292823,6.154839852190355,1.8136436950839068,1.0822309404739934,0.002,1.8,0.002,1
154,2.806332092489602,6.184380249678824,1.8179072069750568,1.0812082893431851,0.002,1.8,0.002,1
155,2.8145740077674524,6.203304751681212,1.8198416571924605,1.0821390985110584,0.002,1.8,0.002,1
156,2.8226423068626763,6.222140773058968,1.8196138227041574,1.0845693883396583,0.002,1.8,0.002,1
157,2.8305364920845806,6.2375213873148025,1.821141537353923,1.082770037732191,0.002,1.8,0.002,1
158,2.8382560764826357,6.2430386408230065,1.818361961910477,1.0814505299143846,0.002,1.8,0.002,1
159,2.845800583876514,6.250791723999804,1.8176621476908443,1.0821356870256436,0.002,1.8,0.002,1
160,2.8531695488854605,6.261657857325102,1.8152347207233266,1.081633402030747,0.002,1.8,0.002,1
161,2.8603625169570037,6.272664675549786,1.81537475098256,1.081131924622344,0.002,1.8,0.002,1
162,2.8673790443949905,6.290155824403709,1.817372730451931,1.0791533258218036,0.002,1.8,0.002,1
163,2.8742186983869575,6.305009203506329,1.8172846977645902,1.080746205506463,0.002,1.8,0.002,1
164,2.8808810570308294,6.3236758855637705,1.818006642980073,1.0816415475294145,0.002,1.8,0.002,1
165,2.887365709360942,6.330114321519575,1.8175617386020266,1.08209607337046,0.002,1.8,0.002,1
166,2.893672255373394,6.3411915849485005,1.8166613692398457,1.0835504973569456,0.002,1.8,0.002,1
167,2.8998003060507216,6.3493867403146895,1.8158224439586552,1.0817675205735504,0.002,1.8,0.002,1
168,2.9057494833858932,6.343786730330234,1.8122517235627886,1.0800794964427196,0.002,1.8,0.002,1
169,2.9115194204056274,6.359435766644384,1.811933469072791,1.0810247369060813,0.002,1.8,0.002,1
170,2.9171097611930294,6.370068145644279,1.8135637551336532,1.078584267151137,0.002,1.8,0.002,1
171,2.922520160909548,6.363723326933488,1.8107481271459653,1.0753953092024922,0.002,1.8,0.002,1
172,2.927750285816242,6.3774740262020435,1.8091955862614661,1.0774581561947159,0.002,1.8,0.002,1
173,2.932799813294372,6.385105787952736,1.8091897651373663,1.076475791573357,0.002,1.8,0.002,1
174,2.9376684318652972,6.39777570910717,1.8107433001594047,1.0799332151348184,0.002,1.8,0.002,1
175,2.9423558412096913,6.411073853321358,1.8103307292406476,1.080398558097153,0.002,1.8,0.002,1
176,2.9468617521860656,6.418986865916034,1.8117917571439206,1.079900502665141,0.002,1.8,0.002,1
177,2.9511858868486076,6.425753330866827,1.8101467987235762,1.0831128808991104,0.002,1.8,0.002,1
178,2.9553279784643216,6.443376942655009,1.8136624843834688,1.083092770148693,0.002,1.8,0.002,1
179,2.9592877715294863,6.456770337434061,1.8153401523354398,1.083321284732522,0.002,1.8,0.002,1
180,2.9630650217854133,6.4579514623143055,1.8131600069603078,1.0829037629921758,0.002,1.8,0.002,1
181,2.9666594962335138,6.459736341617626,1.812967564757272,1.08190722592778,0.002,1.8,0.002,1
182,2.9700709731496726,6.473103814961621,1.8160246407045075,1.0780644438182025,0.002,1.8,0.002,1
183,2.9732992420979247,6.479025119551645,1.8161342985148765,1.0804651799101512,0.002,1.8,0.002,1
184,2.9763441039434335,6.481380419298214,1.8158217702042463,1.0797813072486075,0.002,1.8,0.002,1
185,2.9792053708647788,6.473216717390158,1.8110937691985485,1.0809805948708735,0.002,1.8,0.002,1
186,2.981882866365539,6.478877958182008,1.810598133377755,1.0786990122926232,0.002,1.8,0.002,1
187,2.9843764252851797,6.480677968971867,1.8087309038446684,1.0810362536479734,0.002,1.8,0.002,1
188,2.98668589380924,6.473506822693226,1.8067564643154947,1.0820232305748094,0.002,1.8,0.002,1
189,2.9888111294788238,6.473421095894154,1.8045009236965113,1.0807031436669807,0.002,1.8,0.002,1
190,2.990752001199384,6.480053941201943,1.8044866912064768,1.0812260322273546,0.002,1.8,0.002,1
191,2.9925083892488105,6.490382819489331,1.8063488392110343,1.0857656461632799,0.002,1.8,0.002,1
192,2.9940801852848145,6.492527554179203,1.8062517300555367,1.0837878716161158,0.002,1.8,0.002,1
193,2.9954672923516137,6.489657204420917,1.8051571587099131,1.084620615076072,0.002,1.8,0.002,1
194,2.99666962488591,6.482623972396893,1.801962581650705,1.0848615089260374,0.002,1.8,0.002,1
195,2.9976871087221686,6.486414238003874,1.802284046555691,1.0849356824947998,0.002,1.8,0.002,1
196,2.9985196810971946,6.482104386463901,1.8008638216976758,1.0844955185853653,0.002,1.8,0.002,1
197,2.9991672906540017,6.487696972553576,1.801333755463736,1.0862198665311626,0.002,1.8,0.002,1
198,2.999629897444982,6.487352073647314,1.8017135416902237,1.0865675927343588,0.002,1.8,0.002,1
199,2.999907472934369,6.492077263932846,1.8019787998467114,1.0855002872016564,0.002,1.8,0.002,1
200,3.0,6.486932200852323,1.8003045218535583,1.085300669098259,0.002,1.8,0.002,1
201,2.999907472934369,6.485383897039953,1.800237558138883,1.0863668730166436,0.002,1.8,0.002,1
202,2.999629897444982,6.496163548720491,1.8036292612164215,1.0850663473957018,0.002,1.8,0.002,1
203,2.9991672906540017,6.502749087184293,1.8058481626705376,1.0866950040039394,0.002,1.8,0.002,1
204,2.9985196810971946,6.5006764580931415,1.8057588939850182,1.0856053509089412,0.002,1.8,0.002,1
205,2.9976871087221686,6.49514396178284,1.8060501640318813,1.0854789108022682,0.002,1.8,0.002,1
206,2.99666962488591,6.493254274251189,1.803336203439656,1.0868450614637732,0.002,1.8,0.002,1
207,2.9954672923516137,6.492384719597106,1.8037522787597828,1.0881885972952972,0.002,1.8,0.002,1
208,2.9940801852848145,6.493032561244726,1.806290839109436,1.0879119523083418,0.002,1.8,0.002,1
209,2.9925083892488105,6.488971235649994,1.805409572372363,1.0840101926417134,0.002,1.8,0.002,1
210,2.990752001199384,6.486252971159073,1.806802166639638,1.0830104960543725,0.002,1.8,0.002,1
211,2.9888111294788238,6.47361044541194,1.80427950024009,1.0809670601475485,0.002,1.8,0.002,1
212,2.98668589380924,6.464672204299843,1.8035291948629728,1.0814739907832234,0.002,1.8,0.002,1
213,2.9843764252851797,6.454179032593248,1.8010416557229791,1.0798912229071367,0.002,1.8,0.002,1
214,2.981882866365539,6.451936846500526,1.802299529591315,1.0766288869647194,0.002,1.8,0.002,1
215,2.9792053708647788,6.453889182382737,1.8046369256035943,1.0773584523496753,0.002,1.8,0.002,1
216,2.9763441039434335,6.436527998438887,1.8019103672729497,1.0777669989620628,0.002,1.8,0.002,1
217,2.9732992420979247,6.430482104616175,1.8017048521173316,1.0783303398455744,0.002,1.8,0.002,1
218,2.9700709731496726,6.427846700983469,1.8015011584861642,1.0766479360565617,0.002,1.8,0.002,1
219,2.9666594962335138,6.427208088330896,1.8030882802117372,1.0779214830726425,0.002,1.8,0.002,1
220,2.963065021785413,6.425479150119387,1.804268901002071,1.0783186397822855,0.002,1.8,0.002,1
221,2.9592877715294867,6.427557556596159,1.8064221366664366,1.0783362553673435,0.002,1.8,0.002,1
222,2.9553279784643216,6.4107497840094405,1.8040130081782253,1.0811383526108662,0.002,1.8,0.002,1
223,2.9511858868486076,6.404516769936845,1.804315065161731,1.083177769049756,0.002,1.8,0.002,1
224,2.9468617521860656,6.399331768002018,1.804755185089155,1.081977753277958,0.002,1.8,0.002,1
225,2.9423558412096913,6.394518746935052,1.8052260852621123,1.0836143667879734,0.002,1.8,0.002,1
226,2.9376684318652972,6.389352616509061,1.807002894383439,1.0824013370053494,0.002,1.8,0.002,1
227,2.932799813294372,6.3937990131491125,1.811052305504465,1.0821617460156396,0.002,1.8,0.002,1
228,2.9277502858162423,6.3785999629880274,1.810533311962469,1.0807196181169305,0.002,1.8,0.002,1
229,2.922520160909548,6.367087330543358,1.8077607171455685,1.0823069570259007,0.002,1.8,0.002,1
230,2.9171097611930294,6.360990634139876,1.8083941273034474,1.0822306943668047,0.002,1.8,0.002,1
231,2.9115194204056274,6.3443518065156415,1.8081451545278506,1.081260699099331,0.002,1.8,0.002,1
232,2.9057494833858937,6.340190610374012,1.8110545767164128,1.0818587710689247,0.002,1.8,0.002,1
233,2.8998003060507216,6.326993373744524,1.8106360900644005,1.0811481913864898,0.002,1.8,0.002,1
234,2.8936722553733945,6.321129558903506,1.8107407845222887,1.0829796933074438,0.002,1.8,0.002,1
235,2.887365709360942,6.300700806248065,1.8089384318597967,1.077804510283181,0.002,1.8,0.002,1
236,2.8808810570308294,6.2870357457019,1.807543800855975,1.0797745538614507,0.002,1.8,0.002,1
237,2.874218698386957,6.267117462395698,1.8058054712947034,1.0771818437082386,0.002,1.8,0.002,1
238,2.8673790443949905,6.24986210493528,1.8052868756405227,1.07809413878697,0.002,1.8,0.002,1
239,2.8603625169570037,6.248515735017987,1.8073699282831062,1.0775087959750365,0.002,1.8,0.002,1
240,2.853169548885461,6.23240040954793,1.8069779983904142,1.077236798869898,0.002,1.8,0.002,1
241,2.845800583876514,6.21405814674797,1.8053087112080939,1.0778096580092391,0.002,1.8,0.002,1
242,2.838256076482636,6.22089144975336,1.8112980184511152,1.079338065823206,0.002,1.8,0.002,1
243,2.8305364920845806,6.199848213558573,1.809662831847341,1.0781882441587116,0.002,1.8,0.002,1
244,2.8226423068626763,6.18271111592609,1.8112472906865296,1.0723096867341475,0.002,1.8,0.002,1
245,2.814574007767452,6.172477810132589,1.8105854849975824,1.0760266479175025,0.002,1.8,0.002,1
246,2.806332092489602,6.151568535058057,1.808288608418588,1.0753931220357347,0.002,1.8,0.002,1
247,2.7979170694292823,6.133618185224457,1.806559140045225,1.0776900133841654,0.002,1.8,0.002,1
248,2.789329457664754,6.115950331691937,1.8077785601901866,1.0755656026225384,0.002,1.8,0.002,1
249,2.7805697869203625,6.100889350646002,1.8074125369529639,1.0731608624082962,0.002,1.8,0.002,1
250,2.77163859753386,6.087601427820429,1.8076525475393945,1.07729512053151,0.002,1.8,0.002,1
251,2.7625364404230783,6.0710269649258715,1.807367358571879,1.0766717355729938,0.002,1.8,0.002,1
252,2.7532638770519435,6.051220734567355,1.8081146114580582,1.076617441950725,0.002,1.8,0.002,1
253,2.743821479395841,6.029339726752122,1.8064763983009084,1.0734289729996536,0.002,1.8,0.002,1
254,2.734209829906336,6.013425425797852,1.8082166986873864,1.0716114978819362,0.002,1.8,0.002,1
255,2.7244295214752436,5.988425795788132,1.8043114436945538,1.069241963365969,0.002,1.8,0.002,1
256,2.7144811573980583,5.965913006966889,1.80364529317025,1.0706750129463858,0.002,1.8,0.002,1
257,2.7043653513367376,5.948492678640473,1.8038406296320726,1.0692287924292077,0.002,1.8,0.002,1
258,2.694082727281847,5.92230792092428,1.8018102489983694,1.0678235725402332,0.002,1.8,0.002,1
259,2.6836339195140755,5.893648244600899,1.7978320333106779,1.0730082627732782,0.002,1.8,0.002,1
260,2.673019572565104,5.881155440209505,1.7982617298443726,1.072388370711622,0.002,1.8,0.002,1
261,2.6622403411778497,5.869457930474285,1.801089747907863,1.0731945187858323,0.002,1.8,0.002,1
262,2.6512968902660803,5.847317851376421,1.8001241340577503,1.075210777367617,0.002,1.8,0.002,1
263,2.640189894873396,5.817467758326497,1.7972601518352058,1.0760800399524482,0.002,1.8,0.002,1
264,2.6289200401315904,5.79854291581455,1.79740932152358,1.0746277405079698,0.002,1.8,0.002,1
265,2.6174880212183917,5.782368331680029,1.7988149837503107,1.0740593888586802,0.002,1.8,0.002,1
266,2.6058945433145735,5.763197520849896,1.8006425750135746,1.0700099307368465,0.002,1.8,0.002,1
267,2.5941403215604653,5.757755170301132,1.804963249999631,1.0714946926010263,0.002,1.8,0.002,1
268,2.582226081011831,5.7309283558122806,1.8053052809726329,1.070284515170009,0.002,1.8,0.002,1
269,2.570152556595149,5.704907117917333,1.8044916222679495,1.0673635446937235,0.002,1.8,0.002,1
270,2.557920493062277,5.688882122866961,1.8062850783092386,1.0698458522747865,0.002,1.8,0.002,1
271,2.545530644944511,5.670109297881941,1.8088993550424295,1.0671451524540136,0.002,1.8,0.002,1
272,2.532983776506045,5.64989335028185,1.806996611465552,1.0705625202463849,0.002,1.8,0.002,1
273,2.520280661696826,5.6212840160672215,1.8056860637084982,1.0694381061758733,0.002,1.8,0.002,1
274,2.5074220841048103,5.5948855936774375,1.8067629263993832,1.0658743322174449,0.002,1.8,0.002,1
